Close,MA_5,MA_10,Daily_Return,Tomorrow,Target
1883.5999755859373,1901.1599853515625,1888.6400024414063,-0.009205197109429464,1888.5999755859373,1
1888.5999755859373,1897.1999755859372,1890.6699951171875,0.0026544914338537673,1919.5,1
1919.5,1901.059985351562,1896.85,0.01636133898840919,1922.5,1
1922.5,1903.059985351562,1901.8199951171875,0.0015629070070330986,1888.5,0
1888.5,1900.539990234375,1901.239990234375,-0.01768530559167747,1901.300048828125,1
1901.300048828125,1904.0800048828125,1902.6199951171875,0.00677789188674871,1903.199951171875,1
1903.199951171875,1907.0,1902.0999877929687,0.0009992648687517924,1900.800048828125,0
1900.800048828125,1903.260009765625,1902.1599975585937,-0.001260982768664043,1906.4000244140625,1
1906.4000244140625,1900.0400146484376,1901.55,0.0029461150263490055,1910.4000244140625,1
1910.4000244140625,1904.42001953125,1902.4800048828124,0.002098195524955271,1924.5999755859373,1
1924.5999755859373,1909.0800048828125,1906.5800048828125,0.007432972670857296,1901.0999755859373,0
1901.0999755859373,1908.660009765625,1907.8300048828125,-0.012210329573991374,1902.0,1
1902.0,1908.9,1906.0800048828125,0.0004734229791283351,1902.699951171875,1
1902.699951171875,1908.1599853515625,1904.1,0.0003680079768006994,1908.800048828125,1
1908.800048828125,1907.839990234375,1906.1300048828125,0.00320602187039154,1876.199951171875,0
1876.199951171875,1898.1599853515625,1903.6199951171875,-0.017078843683110856,1865.5999755859373,0
1865.5999755859373,1891.0599853515625,1899.8599975585937,-0.005649704648652665,1877.4000244140625,1
1877.4000244140625,1886.139990234375,1897.5199951171876,0.006325069137299355,1890.4000244140625,1
1890.4000244140625,1883.6800048828125,1895.9199951171875,0.0069244699216712835,1908.5,1
1908.5,1883.6199951171875,1895.7299926757812,0.009574680148212389,1894.5999755859373,0
1894.5999755859373,1887.3,1892.7299926757812,-0.007283219499115923,1945.300048828125,1
1945.300048828125,1903.2400146484374,1897.15,0.02676030502244031,1950.300048828125,1
1950.300048828125,1917.82001953125,1901.9800048828124,0.0025702975759509528,1853.199951171875,0
1853.199951171875,1910.3800048828125,1897.0300048828126,-0.04978726104970077,1875.4000244140625,1
1875.4000244140625,1903.760009765625,1893.6900024414062,0.01197931892246662,1860.699951171875,0
1860.699951171875,1896.9800048828124,1892.1400024414063,-0.007838366775525851,1872.5999755859373,1
1872.5999755859373,1882.439990234375,1892.8400024414063,0.00639545586410506,1885.699951171875,1
1885.699951171875,1869.519970703125,1893.6699951171875,0.006995608115309748,1887.300048828125,1
1887.300048828125,1876.339990234375,1893.3599975585937,0.0008485430862188448,1884.5,0
1884.5,1878.1599853515625,1890.9599975585938,-0.0014836267449171991,1873.5,0
1873.5,1880.7199951171874,1888.85,-0.005837092066861227,1861.0999755859373,0
1861.0999755859373,1878.4199951171875,1880.4299926757812,-0.006618641267180481,1872.5999755859373,1
1872.5999755859373,1875.8,1872.6599853515625,0.006179141449066616,1837.800048828125,0
1837.800048828125,1865.9,1871.1199951171875,-0.018583748377398845,1804.800048828125,0
1804.800048828125,1849.960009765625,1864.0599975585938,-0.0179562515634073,1805.699951171875,1
1805.699951171875,1836.4,1858.5599975585938,0.0004986160900950498,1781.9000244140625,0
1781.9000244140625,1820.560009765625,1849.4900024414062,-0.013180443817571552,1775.699951171875,0
1775.699951171875,1801.1800048828125,1838.4900024414062,-0.0034794731226440723,1814.0999755859373,1
1814.0999755859373,1796.439990234375,1831.1699951171872,0.02162528888324866,1825.699951171875,1
1825.699951171875,1800.619970703125,1825.2899902343747,0.006394341955818117,1836.800048828125,1
1836.800048828125,1806.839990234375,1821.6199951171875,0.006079913432174289,1835.9000244140625,0
1835.9000244140625,1817.639990234375,1819.1,-0.0004899958569996032,1861.800048828125,1
1861.800048828125,1834.860009765625,1818.0200073242188,0.014107535306737917,1870.800048828125,1
1870.800048828125,1846.2000244140625,1821.3200073242188,0.004834031455560828,1834.5999755859373,0
1834.5999755859373,1847.980029296875,1824.3,-0.019350049335771335,1833.5999755859373,0
1833.5999755859373,1847.3400146484375,1827.0900024414063,-0.000545077953399975,1839.800048828125,1
1839.800048828125,1848.12001953125,1832.8800048828125,0.0033813663420270146,1828.699951171875,0
1828.699951171875,1841.5,1838.1800048828125,-0.006033317404964933,1852.300048828125,1
1852.300048828125,1837.8,1842.0000122070312,0.012905396339692787,1856.0999755859373,1
1856.0999755859373,1842.1,1845.0400146484376,0.0020514639408535373,1887.199951171875,1
1887.199951171875,1852.8199951171875,1850.0800048828125,0.016755549806049652,1885.699951171875,0
1885.699951171875,1861.9999755859376,1855.0599975585938,-0.0007948283376483234,1879.199951171875,0
1879.199951171875,1872.0999755859375,1856.7999877929688,-0.0034469958998304406,1866.5999755859373,0
1866.5999755859373,1874.9599609375,1856.37998046875,-0.006704968025398439,1874.699951171875,1
1874.699951171875,1878.6799560546874,1860.3899780273437,0.00433942767163864,1879.9000244140625,1
1879.9000244140625,1877.219970703125,1865.0199829101562,0.0027738162786727916,1877.199951171875,0
1877.199951171875,1875.519970703125,1868.7599731445312,-0.0014362855508920358,1879.699951171875,1
1879.699951171875,1875.619970703125,1873.8599731445313,0.0013317707569933113,1891.0,1
1891.0,1880.4999755859376,1877.7299682617188,0.006011623728074289,1893.0999755859373,1
1893.0999755859373,1884.17998046875,1881.4299682617188,0.0011105106218600724,1944.699951171875,1
1944.699951171875,1897.1399658203125,1887.1799682617188,0.027256867704499754,1952.699951171875,1
1952.699951171875,1912.2399658203126,1893.8799682617187,0.004113745153939696,1906.9000244140625,0
1906.9000244140625,1917.67998046875,1896.6499755859375,-0.023454666821867143,1912.300048828125,1
